model,repeat,fold,split_id,n_train,n_valid,rf_param_hash,R2,RMSE,MSE
B1_no_PMC_BERT,3,3,12,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.22356620204902455,2560.0589633465515,6553901.895811019
B1_no_PMC_BERT,3,4,13,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3178718195299819,385.64078639704576,148718.81613293185
B1_no_PMC_BERT,3,5,14,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.2951314571493713,276.63178510857284,76525.14453235561
B1_no_PMC_BERT,4,1,15,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.1757138124882056,602.1005177053095,362525.0334210017
B1_no_PMC_BERT,4,2,16,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.09714017977079936,2438.528899320341,5946423.1928204745
B1_no_PMC_BERT,4,3,17,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.8007972612800613,390.07976185523887,152162.22060903988
B1_no_PMC_BERT,4,4,18,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-7.853565376688676,329.61318438297764,108644.85131908683
B1_no_PMC_BERT,4,5,19,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.07866079487324451,591.0092474381613,349291.93055742176
B1_no_PMC_BERT,5,1,20,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3191204689188787,921.660044900991,849457.2383668968
B1_no_PMC_BERT,5,2,21,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.4792263476946621,401.08873562272225,160872.173843434
B1_no_PMC_BERT,5,3,22,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-5.605298430828759,414.76570314121506,172030.5885022265
B1_no_PMC_BERT,5,4,23,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.7441116056611554,239.9972119559917,57598.6617466492
B1_no_PMC_BERT,5,5,24,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1016468097828882,2442.5958937961123,5966274.700389627
B1_no_PMC_BERT,6,1,25,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3550785493401376,236.62683315392073,55992.25816845344
B1_no_PMC_BERT,6,2,26,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.34294159706361493,367.08770602231533,134753.3839127258
B1_no_PMC_BERT,6,3,27,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.11524644709562959,2430.803964869428,5908807.915624932
B1_no_PMC_BERT,6,4,28,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.961566897176449,565.095869931783,319333.3422139586
B1_no_PMC_BERT,6,5,29,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.031266789272029305,824.3551898020756,679561.4789536162
B1_no_PMC_BERT,7,1,30,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.07577722693345201,494.1934136807428,244227.1301254258
B1_no_PMC_BERT,7,2,31,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.7296133488342504,287.78656520498095,82821.10711248076
B1_no_PMC_BERT,7,3,32,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.03129676529914316,779.9310313116833,608292.413602906
B1_no_PMC_BERT,7,4,33,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.6090600325135771,427.90226207107895,183100.34588554635
B1_no_PMC_BERT,7,5,34,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.06821714104408061,2434.7238435199306,5927880.194204464
B1_no_PMC_BERT,8,1,35,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.746481038212532,294.0009062924212,86436.53290076503
B1_no_PMC_BERT,8,2,36,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.0653133425290291,2427.140090355036,5891009.018208654
B1_no_PMC_BERT,8,3,37,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-12.362090227044941,382.41796598263505,146243.5007062958
B1_no_PMC_BERT,8,4,38,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.196566172818052,636.5090065738337,405143.7154496087
B1_no_PMC_BERT,8,5,39,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1530993628731132,663.7444083834193,440556.6396602554
B1_no_PMC_BERT,9,1,40,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.25580915012468375,2510.3258221248893,6301735.7332270015
B1_no_PMC_BERT,9,2,41,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-4.0055140817564165,351.08212762956424,123258.66034090164
B1_no_PMC_BERT,9,3,42,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-4.640561458757653,340.880641826492,116199.61197204115
B1_no_PMC_BERT,9,4,43,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.059896246393014385,467.7281619502861,218769.63348139307
B1_no_PMC_BERT,9,5,44,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.2829787144224696,400.9263154361055,160741.91040917154
B1_no_PMC_BERT,10,1,45,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.5216482289745199,363.43606427815536,132085.7728179955
B1_no_PMC_BERT,10,2,46,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.8854297103372444,333.07180981089505,110936.83049070503
B1_no_PMC_BERT,10,3,47,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.5872114289322092,274.905998929656,75573.30824751203
B1_no_PMC_BERT,10,4,48,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.23881533693678803,2570.451716539291,6607222.027059787
B1_no_PMC_BERT,10,5,49,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.2053510200882076,623.7626682875328,389079.8663491828
B1_no_PMC_BERT,11,1,50,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08603871017009346,2302.766960252411,5302735.673230128
B1_no_PMC_BERT,11,2,51,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.12876604116475854,667.7091248498207,445835.4754077134
B1_no_PMC_BERT,11,3,52,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.0812432194986608,484.08418139441216,234337.4946762981
B1_no_PMC_BERT,11,4,53,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.2118125588469323,421.78059934636974,177898.87398498287
B1_no_PMC_BERT,11,5,54,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.16055637666473865,510.09148531200356,260193.32338780595
B1_no_PMC_BERT,12,1,55,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.07514719383490465,2297.4109476717795,5278097.062482144
B1_no_PMC_BERT,12,2,56,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.061272802514910296,692.0822107844111,478977.78648423805
B1_no_PMC_BERT,12,3,57,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.08226862284921987,601.3186628582789,361584.13430166844
B1_no_PMC_BERT,12,4,58,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.7136709020382277,281.9910518480613,79518.953322376
B1_no_PMC_BERT,12,5,59,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-9.856205122715439,384.78563705030024,148059.9864802054
B1_no_PMC_BERT,13,1,60,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.02903841849311206,484.6009434119325,234838.07435573504
B1_no_PMC_BERT,13,2,61,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.26983561894859953,373.5061176952318,139506.81995576437
B1_no_PMC_BERT,13,3,62,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2048251597233237,2512.656574292011,6313443.060332865
B1_no_PMC_BERT,13,4,63,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.323029138248818,293.6018009736014,86202.01753494228
B1_no_PMC_BERT,13,5,64,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.2195808358258835,624.2083769053239,389636.09779877897
B1_no_PMC_BERT,14,1,65,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.04563410318889782,668.562119125974,446975.3071302131
B1_no_PMC_BERT,14,2,66,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-8.250235765822595,310.6106146606085,96478.95393984104
B1_no_PMC_BERT,14,3,67,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.686529107243926,277.2913514176346,76890.49357101813
B1_no_PMC_BERT,14,4,68,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.09264624298448898,580.1742112558263,336602.1154063202
B1_no_PMC_BERT,14,5,69,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08432997616602655,2434.478868673008,5926687.362015408
B1_no_PMC_BERT,15,1,70,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.26559551967763717,2473.6354905188364,6118872.539954363
B1_no_PMC_BERT,15,2,71,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.9009829363549464,320.67348719049227,102831.48538691079
B1_no_PMC_BERT,15,3,72,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.0376074897307936,268.661286379154,72178.88679890177
B1_no_PMC_BERT,15,4,73,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.01067492563319239,532.0515610365621,283078.86360144266
B1_no_PMC_BERT,15,5,74,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.8124979638365801,465.6346838410261,216815.65879573234
B1_no_PMC_BERT,16,1,75,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.0045520725585692645,602.3877997037288,362871.06123189966
B1_no_PMC_BERT,16,2,76,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.06489798108827438,2415.745950984557,5835828.499698283
B1_no_PMC_BERT,16,3,77,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.06035540481556079,312.4988923094012,97655.55769460271
B1_no_PMC_BERT,16,4,78,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.8549229410667123,348.4193954200538,121396.0751048758
B1_no_PMC_BERT,16,5,79,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.11350161980001316,671.72123166696,451209.4130721777
B1_no_PMC_BERT,17,1,80,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.13275078304270616,488.9363539933909,239058.7582563505
B1_no_PMC_BERT,17,2,81,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.05004589648621427,840.2200378168296,705969.7119489147
B1_no_PMC_BERT,17,3,82,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08448996310494761,2423.2661255182384,5872218.715084174
B1_no_PMC_BERT,17,4,83,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.8085109622695903,513.4610414584859,263642.2410956329
B1_no_PMC_BERT,17,5,84,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.2856440539448468,244.01807712799064,59544.821965241994
B1_no_PMC_BERT,18,1,85,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.09486744153176985,2340.488821378362,5477887.922997074
B1_no_PMC_BERT,18,2,86,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.12427995326168217,677.9625083106107,459633.1626748149
B1_no_PMC_BERT,18,3,87,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.5240417143593636,251.5875528477416,63296.29674791517
B1_no_PMC_BERT,18,4,88,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.0042152362318659264,414.93314139196184,172169.51182540177
B1_no_PMC_BERT,18,5,89,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3094907613019142,371.74940906787043,138197.62314231088
B1_no_PMC_BERT,19,1,90,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.12676708460607078,562.9947037644561,316963.0364668276
B1_no_PMC_BERT,19,2,91,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.516260438774012,390.43679401090765,152440.89011751593
B1_no_PMC_BERT,19,3,92,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.6294889320364021,425.4251947121094,180986.59629583618
B1_no_PMC_BERT,19,4,93,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.16829346718833904,637.1228746878423,405925.5574505001
B1_no_PMC_BERT,19,5,94,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08340831206968802,2416.423545693226,5839102.752180623
B1_no_PMC_BERT,20,1,95,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.0629880190637051,488.5688404910395,238699.51189875882
B1_no_PMC_BERT,20,2,96,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.18758652865065928,2531.164371196863,6406793.074016412
B1_no_PMC_BERT,20,3,97,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-7.068335275414052,332.7086148484065,110695.0223943453
B1_no_PMC_BERT,20,4,98,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.18031372717631378,605.6411560595725,366801.20991317544
B1_no_PMC_BERT,20,5,99,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.083075169986714,312.37098105629,97575.6298060691
B2_full,1,1,0,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-4.167363324765505,425.8862844793352,181379.1273076132
B2_full,1,2,1,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.8481974369839906,354.00273938931343,125317.93949513817
B2_full,1,3,2,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.13693347652779608,796.7019172373784,634733.9449297147
B2_full,1,4,3,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3051534315595499,569.4527688006474,324276.4558947236
B2_full,1,5,4,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.032945424523926015,2406.3368340221027,5790456.9587715175
B2_full,2,1,5,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.11792030296149636,2348.2257858911003,5514164.3415238755
B2_full,2,2,6,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.4576602979410238,635.8827616597678,404346.88657605305
B2_full,2,3,7,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.0331621529371242,430.81609417995014,185602.50700446768
B2_full,2,4,8,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.15141254562300577,662.7878706440255,439287.7614728415
B2_full,2,5,9,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.3838624497749228,309.378065074208,95714.78714906088
B2_full,3,1,10,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.24267821845447368,591.27166270805,349602.179121542
B2_full,3,2,11,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.0704226005868978,343.8934424406167,118262.69975365774
B2_full,3,3,12,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.21398234752285838,2550.013137405647,6502567.00094139
B2_full,3,4,13,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3389052362260898,388.70604449661096,151092.38902820132
B2_full,3,5,14,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-12.496779645858041,490.37568497989963,240468.31241950576
B2_full,4,1,15,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.18966253154358315,596.984354594526,356390.3196306429
B2_full,4,2,16,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.06342501195352024,2400.7684887562477,5763689.336604958
B2_full,4,3,17,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.6291879470820043,381.17182939026515,145291.96352072142
B2_full,4,4,18,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-10.195853508344536,370.6585985419534,137387.79667308496
B2_full,4,5,19,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.00757861663477799,613.3841606143253,376240.12849254045
B2_full,5,1,20,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.23138894401689458,890.4840726303062,792961.8836082565
B2_full,5,2,21,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.4443453795811871,515.5899383746594,265832.984553185
B2_full,5,3,22,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-12.186479299399412,586.0316127942667,343433.0511942494
B2_full,5,4,23,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.7922905486768637,243.28944510946494,59189.75410167135
B2_full,5,5,24,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.09466082664531195,2434.8388377242463,5928440.165690358
B2_full,6,1,25,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.4070479943723797,241.1216528178211,58139.65145759785
B2_full,6,2,26,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.006838772258954906,451.3128835757325,203683.31888144265
B2_full,6,3,27,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.10704735748076422,2421.852066387832,5865367.4314670125
B2_full,6,4,28,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.34586551989599,684.5410572479744,468596.4590581747
B2_full,6,5,29,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.040689166844187774,795.0757998808874,632145.527556233
B2_full,7,1,30,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3071646155413177,544.7546191012816,296757.5950321824
B2_full,7,2,31,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-4.773029846086997,418.52542928300403,175163.5349565228
B2_full,7,3,32,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.016917438196690004,761.4815207305281,579854.1064140777
B2_full,7,4,33,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.7645691247429511,448.1029433521302,200796.2478408424
B2_full,7,5,34,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.04639417205391538,2409.7256122481053,5806777.526324506
B2_full,8,1,35,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.070314846397935,320.09945154218366,102463.6588776068
B2_full,8,2,36,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.06061961036058894,2421.7872418781562,5865053.444923807
B2_full,8,3,37,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-18.244485618241878,458.93823484736714,210624.30340481712
B2_full,8,4,38,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.22837244915558685,623.7827484896957,389104.9173133589
B2_full,8,5,39,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.14671478094130208,661.9043185570271,438117.3269244423
B2_full,9,1,40,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2650111807664488,2519.5063303935376,6347912.1488931095
B2_full,9,2,41,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-5.838543894936426,410.3611113465986,168396.24170561548
B2_full,9,3,42,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-4.889279343731009,348.3150568170858,121323.37880548972
B2_full,9,4,43,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.466488200941084,550.1753508694532,302692.91670432594
B2_full,9,5,44,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.8251637874454847,446.0006042249188,198916.53896899265
B2_full,10,1,45,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.7430637951678483,388.9802306480316,151305.61983499583
B2_full,10,2,46,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.992501341615653,377.5525811107063,142545.95150335645
B2_full,10,3,47,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.168250139599684,388.39761762255256,150852.70937487457
B2_full,10,4,48,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.22693483642837609,2558.096435535276,6543857.373498285
B2_full,10,5,49,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.22296319608673953,616.8115658680061,380456.50778854167
B2_full,11,1,50,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.07963403536748714,2295.966888711817,5271463.95406102
B2_full,11,2,51,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.22211982641684458,630.9228625013278,398063.65842686937
B2_full,11,3,52,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.5224408204741415,509.57850339340837,259670.25112066593
B2_full,11,4,53,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.4315804406974275,568.4335754989892,323116.72975456505
B2_full,11,5,54,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.4207882572269892,564.3904189307542,318536.54498083226
B2_full,12,1,55,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.06961125958922931,2291.4886284043473,5250920.134106437
B2_full,12,2,56,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.12249047116341893,669.1352460499705,447741.97750635457
B2_full,12,3,57,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.015101043361132938,622.9349983518484,388048.0121716175
B2_full,12,4,58,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.7304822055238986,330.62769159860557,109314.67045182263
B2_full,12,5,59,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-19.695363513856492,531.2713081548897,282249.2028686077
